0.000000 0.018454 0.036835 0.055070 0.073088 0.090818 0.108189 0.125133 0.141584 0.157476 0.172746 0.187334 0.201183 0.214239 0.226448 0.237764 0.248142 0.257540 0.265922 0.273254 0.279508 0.284659 0.288687 0.291575 0.293313 0.293893 0.293313 0.291575 0.288687 0.284659 0.279508 0.273254 0.265922 0.257540 0.248142 0.237764 0.226448 0.214239 0.201183 0.187334 0.172746 0.157476 0.141584 0.125133 0.108189 0.090818 0.073088 0.055070 0.036835 0.018454 0.000000
0.000000 0.020012 0.039945 0.059721 0.079260 0.098487 0.117326 0.135701 0.153541 0.170774 0.187334 0.203155 0.218173 0.232331 0.245572 0.257843 0.269097 0.279289 0.288379 0.296331 0.303113 0.308699 0.313067 0.316199 0.318083 0.318712 0.318083 0.316199 0.313067 0.308699 0.303113 0.296331 0.288379 0.279289 0.269097 0.257843 0.245572 0.232331 0.218173 0.203155 0.187334 0.170774 0.153541 0.135701 0.117326 0.098487 0.079260 0.059721 0.039945 0.020012 0.000000
0.000000 0.021492 0.042898 0.064136 0.085120 0.105768 0.125999 0.145733 0.164892 0.183399 0.201183 0.218173 0.234302 0.249507 0.263726 0.276905 0.288991 0.299937 0.309698 0.318238 0.325521 0.331520 0.336211 0.339575 0.341598 0.342274 0.341598 0.339575 0.336211 0.331520 0.325521 0.318238 0.309698 0.299937 0.288991 0.276905 0.263726 0.249507 0.234302 0.218173 0.201183 0.183399 0.164892 0.145733 0.125999 0.105768 0.085120 0.064136 0.042898 0.021492 0.000000
0.000000 0.022886 0.045682 0.068298 0.090644 0.112632 0.134176 0.155190 0.175592 0.195300 0.214239 0.232331 0.249507 0.265698 0.280840 0.294874 0.307744 0.319400 0.329795 0.338889 0.346645 0.353033 0.358028 0.361610 0.363765 0.364484 0.363765 0.361610 0.358028 0.353033 0.346645 0.338889 0.329795 0.319400 0.307744 0.294874 0.280840 0.265698 0.249507 0.232331 0.214239 0.195300 0.175592 0.155190 0.134176 0.112632 0.090644 0.068298 0.045682 0.022886 0.000000
0.000000 0.024190 0.048285 0.072190 0.095809 0.119051 0.141822 0.164034 0.185599 0.206431 0.226448 0.245572 0.263726 0.280840 0.296845 0.311679 0.325283 0.337603 0.348591 0.358203 0.366401 0.373153 0.378433 0.382219 0.384496 0.385257 0.384496 0.382219 0.378433 0.373153 0.366401 0.358203 0.348591 0.337603 0.325283 0.311679 0.296845 0.280840 0.263726 0.245572 0.226448 0.206431 0.185599 0.164034 0.141822 0.119051 0.095809 0.072190 0.048285 0.024190 0.000000
0.000000 0.025399 0.050698 0.075797 0.100597 0.125000 0.148910 0.172231 0.194873 0.216746 0.237764 0.257843 0.276905 0.294874 0.311679 0.327254 0.341538 0.354473 0.366010 0.376102 0.384710 0.391800 0.397344 0.401319 0.403710 0.404508 0.403710 0.401319 0.397344 0.391800 0.384710 0.376102 0.366010 0.354473 0.341538 0.327254 0.311679 0.294874 0.276905 0.257843 0.237764 0.216746 0.194873 0.172231 0.148910 0.125000 0.100597 0.075797 0.050698 0.025399 0.000000
0.000000 0.026508 0.052911 0.079106 0.104988 0.130456 0.155409 0.179749 0.203379 0.226207 0.248142 0.269097 0.288991 0.307744 0.325283 0.341538 0.356445 0.369945 0.381985 0.392518 0.401502 0.408901 0.414686 0.418835 0.421331 0.422164 0.421331 0.418835 0.414686 0.408901 0.401502 0.392518 0.381985 0.369945 0.356445 0.341538 0.325283 0.307744 0.288991 0.269097 0.248142 0.226207 0.203379 0.179749 0.155409 0.130456 0.104988 0.079106 0.052911 0.026508 0.000000
0.000000 0.027512 0.054915 0.082102 0.108964 0.135397 0.161295 0.186557 0.211082 0.234774 0.257540 0.279289 0.299937 0.319400 0.337603 0.354473 0.369945 0.383957 0.396453 0.407385 0.416709 0.424388 0.430392 0.434698 0.437289 0.438153 0.437289 0.434698 0.430392 0.424388 0.416709 0.407385 0.396453 0.383957 0.369945 0.354473 0.337603 0.319400 0.299937 0.279289 0.257540 0.234774 0.211082 0.186557 0.161295 0.135397 0.108964 0.082102 0.054915 0.027512 0.000000
0.000000 0.028407 0.056702 0.084774 0.112511 0.139803 0.166545 0.192628 0.217952 0.242415 0.265922 0.288379 0.309698 0.329795 0.348591 0.366010 0.381985 0.396453 0.409356 0.420643 0.430271 0.438200 0.444400 0.448846 0.451521 0.452414 0.451521 0.448846 0.444400 0.438200 0.430271 0.420643 0.409356 0.396453 0.381985 0.366010 0.348591 0.329795 0.309698 0.288379 0.265922 0.242415 0.217952 0.192628 0.166545 0.139803 0.112511 0.084774 0.056702 0.028407 0.000000
0.000000 0.029191 0.058266 0.087111 0.115613 0.143658 0.171137 0.197940 0.223962 0.249100 0.273254 0.296331 0.318238 0.338889 0.358203 0.376102 0.392518 0.407385 0.420643 0.432242 0.442135 0.450283 0.456654 0.461222 0.463971 0.464888 0.463971 0.461222 0.456654 0.450283 0.442135 0.432242 0.420643 0.407385 0.392518 0.376102 0.358203 0.338889 0.318238 0.296331 0.273254 0.249100 0.223962 0.197940 0.171137 0.143658 0.115613 0.087111 0.058266 0.029191 0.000000
0.000000 0.029859 0.059599 0.089105 0.118259 0.146946 0.175054 0.202470 0.229087 0.254801 0.279508 0.303113 0.325521 0.346645 0.366401 0.384710 0.401502 0.416709 0.430271 0.442135 0.452254 0.460589 0.467105 0.471779 0.474590 0.475528 0.474590 0.471779 0.467105 0.460589 0.452254 0.442135 0.430271 0.416709 0.401502 0.384710 0.366401 0.346645 0.325521 0.303113 0.279508 0.254801 0.229087 0.202470 0.175054 0.146946 0.118259 0.089105 0.059599 0.029859 0.000000
0.000000 0.030409 0.060698 0.090747 0.120438 0.149654 0.178280 0.206201 0.233309 0.259496 0.284659 0.308699 0.331520 0.353033 0.373153 0.391800 0.408901 0.424388 0.438200 0.450283 0.460589 0.469077 0.475713 0.480473 0.483336 0.484292 0.483336 0.480473 0.475713 0.469077 0.460589 0.450283 0.438200 0.424388 0.408901 0.391800 0.373153 0.353033 0.331520 0.308699 0.284659 0.259496 0.233309 0.206201 0.178280 0.149654 0.120438 0.090747 0.060698 0.030409 0.000000
0.000000 0.030839 0.061557 0.092031 0.122142 0.151772 0.180802 0.209119 0.236610 0.263168 0.288687 0.313067 0.336211 0.358028 0.378433 0.397344 0.414686 0.430392 0.444400 0.456654 0.467105 0.475713 0.482444 0.487271 0.490174 0.491144 0.490174 0.487271 0.482444 0.475713 0.467105 0.456654 0.444400 0.430392 0.414686 0.397344 0.378433 0.358028 0.336211 0.313067 0.288687 0.263168 0.236610 0.209119 0.180802 0.151772 0.122142 0.092031 0.061557 0.030839 0.000000
0.000000 0.031148 0.062172 0.092952 0.123364 0.153290 0.182611 0.211211 0.238977 0.265801 0.291575 0.316199 0.339575 0.361610 0.382219 0.401319 0.418835 0.434698 0.448846 0.461222 0.471779 0.480473 0.487271 0.492146 0.495078 0.496057 0.495078 0.492146 0.487271 0.480473 0.471779 0.461222 0.448846 0.434698 0.418835 0.401319 0.382219 0.361610 0.339575 0.316199 0.291575 0.265801 0.238977 0.211211 0.182611 0.153290 0.123364 0.092952 0.062172 0.031148 0.000000
0.000000 0.031333 0.062543 0.093506 0.124100 0.154204 0.183699 0.212470 0.240402 0.267385 0.293313 0.318083 0.341598 0.363765 0.384496 0.403710 0.421331 0.437289 0.451521 0.463971 0.474590 0.483336 0.490174 0.495078 0.498029 0.499013 0.498029 0.495078 0.490174 0.483336 0.474590 0.463971 0.451521 0.437289 0.421331 0.403710 0.384496 0.363765 0.341598 0.318083 0.293313 0.267385 0.240402 0.212470 0.183699 0.154204 0.124100 0.093506 0.062543 0.031333 0.000000
0.000000 0.031395 0.062667 0.093691 0.124345 0.154508 0.184062 0.212890 0.240877 0.267913 0.293893 0.318712 0.342274 0.364484 0.385257 0.404508 0.422164 0.438153 0.452414 0.464888 0.475528 0.484292 0.491144 0.496057 0.499013 0.500000 0.499013 0.496057 0.491144 0.484292 0.475528 0.464888 0.452414 0.438153 0.422164 0.404508 0.385257 0.364484 0.342274 0.318712 0.293893 0.267913 0.240877 0.212890 0.184062 0.154508 0.124345 0.093691 0.062667 0.031395 0.000000
0.000000 0.031333 0.062543 0.093506 0.124100 0.154204 0.183699 0.212470 0.240402 0.267385 0.293313 0.318083 0.341598 0.363765 0.384496 0.403710 0.421331 0.437289 0.451521 0.463971 0.474590 0.483336 0.490174 0.495078 0.498029 0.499013 0.498029 0.495078 0.490174 0.483336 0.474590 0.463971 0.451521 0.437289 0.421331 0.403710 0.384496 0.363765 0.341598 0.318083 0.293313 0.267385 0.240402 0.212470 0.183699 0.154204 0.124100 0.093506 0.062543 0.031333 0.000000
0.000000 0.031148 0.062172 0.092952 0.123364 0.153290 0.182611 0.211211 0.238977 0.265801 0.291575 0.316199 0.339575 0.361610 0.382219 0.401319 0.418835 0.434698 0.448846 0.461222 0.471779 0.480473 0.487271 0.492146 0.495078 0.496057 0.495078 0.492146 0.487271 0.480473 0.471779 0.461222 0.448846 0.434698 0.418835 0.401319 0.382219 0.361610 0.339575 0.316199 0.291575 0.265801 0.238977 0.211211 0.182611 0.153290 0.123364 0.092952 0.062172 0.031148 0.000000
0.000000 0.030839 0.061557 0.092031 0.122142 0.151772 0.180802 0.209119 0.236610 0.263168 0.288687 0.313067 0.336211 0.358028 0.378433 0.397344 0.414686 0.430392 0.444400 0.456654 0.467105 0.475713 0.482444 0.487271 0.490174 0.491144 0.490174 0.487271 0.482444 0.475713 0.467105 0.456654 0.444400 0.430392 0.414686 0.397344 0.378433 0.358028 0.336211 0.313067 0.288687 0.263168 0.236610 0.209119 0.180802 0.151772 0.122142 0.092031 0.061557 0.030839 0.000000
0.000000 0.030409 0.060698 0.090747 0.120438 0.149654 0.178280 0.206201 0.233309 0.259496 0.284659 0.308699 0.331520 0.353033 0.373153 0.391800 0.408901 0.424388 0.438200 0.450283 0.460589 0.469077 0.475713 0.480473 0.483336 0.484292 0.483336 0.480473 0.475713 0.469077 0.460589 0.450283 0.438200 0.424388 0.408901 0.391800 0.373153 0.353033 0.331520 0.308699 0.284659 0.259496 0.233309 0.206201 0.178280 0.149654 0.120438 0.090747 0.060698 0.030409 0.000000
0.000000 0.029859 0.059599 0.089105 0.118259 0.146946 0.175054 0.202470 0.229087 0.254801 0.279508 0.303113 0.325521 0.346645 0.366401 0.384710 0.401502 0.416709 0.430271 0.442135 0.452254 0.460589 0.467105 0.471779 0.474590 0.475528 0.474590 0.471779 0.467105 0.460589 0.452254 0.442135 0.430271 0.416709 0.401502 0.384710 0.366401 0.346645 0.325521 0.303113 0.279508 0.254801 0.229087 0.202470 0.175054 0.146946 0.118259 0.089105 0.059599 0.029859 0.000000
0.000000 0.029191 0.058266 0.087111 0.115613 0.143658 0.171137 0.197940 0.223962 0.249100 0.273254 0.296331 0.318238 0.338889 0.358203 0.376102 0.392518 0.407385 0.420643 0.432242 0.442135 0.450283 0.456654 0.461222 0.463971 0.464888 0.463971 0.461222 0.456654 0.450283 0.442135 0.432242 0.420643 0.407385 0.392518 0.376102 0.358203 0.338889 0.318238 0.296331 0.273254 0.249100 0.223962 0.197940 0.171137 0.143658 0.115613 0.087111 0.058266 0.029191 0.000000
0.000000 0.028407 0.056702 0.084774 0.112511 0.139803 0.166545 0.192628 0.217952 0.242415 0.265922 0.288379 0.309698 0.329795 0.348591 0.366010 0.381985 0.396453 0.409356 0.420643 0.430271 0.438200 0.444400 0.448846 0.451521 0.452414 0.451521 0.448846 0.444400 0.438200 0.430271 0.420643 0.409356 0.396453 0.381985 0.366010 0.348591 0.329795 0.309698 0.288379 0.265922 0.242415 0.217952 0.192628 0.166545 0.139803 0.112511 0.084774 0.056702 0.028407 0.000000
0.000000 0.027512 0.054915 0.082102 0.108964 0.135397 0.161295 0.186557 0.211082 0.234774 0.257540 0.279289 0.299937 0.319400 0.337603 0.354473 0.369945 0.383957 0.396453 0.407385 0.416709 0.424388 0.430392 0.434698 0.437289 0.438153 0.437289 0.434698 0.430392 0.424388 0.416709 0.407385 0.396453 0.383957 0.369945 0.354473 0.337603 0.319400 0.299937 0.279289 0.257540 0.234774 0.211082 0.186557 0.161295 0.135397 0.108964 0.082102 0.054915 0.027512 0.000000
0.000000 0.026508 0.052911 0.079106 0.104988 0.130456 0.155409 0.179749 0.203379 0.226207 0.248142 0.269097 0.288991 0.307744 0.325283 0.341538 0.356445 0.369945 0.381985 0.392518 0.401502 0.408901 0.414686 0.418835 0.421331 0.422164 0.421331 0.418835 0.414686 0.408901 0.401502 0.392518 0.381985 0.369945 0.356445 0.341538 0.325283 0.307744 0.288991 0.269097 0.248142 0.226207 0.203379 0.179749 0.155409 0.130456 0.104988 0.079106 0.052911 0.026508 0.000000
0.000000 0.025399 0.050698 0.075797 0.100597 0.125000 0.148910 0.172231 0.194873 0.216746 0.237764 0.257843 0.276905 0.294874 0.311679 0.327254 0.341538 0.354473 0.366010 0.376102 0.384710 0.391800 0.397344 0.401319 0.403710 0.404508 0.403710 0.401319 0.397344 0.391800 0.384710 0.376102 0.366010 0.354473 0.341538 0.327254 0.311679 0.294874 0.276905 0.257843 0.237764 0.216746 0.194873 0.172231 0.148910 0.125000 0.100597 0.075797 0.050698 0.025399 0.000000
0.000000 0.024190 0.048285 0.072190 0.095809 0.119051 0.141822 0.164034 0.185599 0.206431 0.226448 0.245572 0.263726 0.280840 0.296845 0.311679 0.325283 0.337603 0.348591 0.358203 0.366401 0.373153 0.378433 0.382219 0.384496 0.385257 0.384496 0.382219 0.378433 0.373153 0.366401 0.358203 0.348591 0.337603 0.325283 0.311679 0.296845 0.280840 0.263726 0.245572 0.226448 0.206431 0.185599 0.164034 0.141822 0.119051 0.095809 0.072190 0.048285 0.024190 0.000000
0.000000 0.022886 0.045682 0.068298 0.090644 0.112632 0.134176 0.155190 0.175592 0.195300 0.214239 0.232331 0.249507 0.265698 0.280840 0.294874 0.307744 0.319400 0.329795 0.338889 0.346645 0.353033 0.358028 0.361610 0.363765 0.364484 0.363765 0.361610 0.358028 0.353033 0.346645 0.338889 0.329795 0.319400 0.307744 0.294874 0.280840 0.265698 0.249507 0.232331 0.214239 0.195300 0.175592 0.155190 0.134176 0.112632 0.090644 0.068298 0.045682 0.022886 0.000000
0.000000 0.021492 0.042898 0.064136 0.085120 0.105768 0.125999 0.145733 0.164892 0.183399 0.201183 0.218173 0.234302 0.249507 0.263726 0.276905 0.288991 0.299937 0.309698 0.318238 0.325521 0.331520 0.336211 0.339575 0.341598 0.342274 0.341598 0.339575 0.336211 0.331520 0.325521 0.318238 0.309698 0.299937 0.288991 0.276905 0.263726 0.249507 0.234302 0.218173 0.201183 0.183399 0.164892 0.145733 0.125999 0.105768 0.085120 0.064136 0.042898 0.021492 0.000000
0.000000 0.020012 0.039945 0.059721 0.079260 0.098487 0.117326 0.135701 0.153541 0.170774 0.187334 0.203155 0.218173 0.232331 0.245572 0.257843 0.269097 0.279289 0.288379 0.296331 0.303113 0.308699 0.313067 0.316199 0.318083 0.318712 0.318083 0.316199 0.313067 0.308699 0.303113 0.296331 0.288379 0.279289 0.269097 0.257843 0.245572 0.232331 0.218173 0.203155 0.187334 0.170774 0.153541 0.135701 0.117326 0.098487 0.079260 0.059721 0.039945 0.020012 0.000000
0.000000 0.018454 0.036835 0.055070 0.073088 0.090818 0.108189 0.125133 0.141584 0.157476 0.172746 0.187334 0.201183 0.214239 0.226448 0.237764 0.248142 0.257540 0.265922 0.273254 0.279508 0.284659 0.288687 0.291575 0.293313 0.293893 0.293313 0.291575 0.288687 0.284659 0.279508 0.273254 0.265922 0.257540 0.248142 0.237764 0.226448 0.214239 0.201183 0.187334 0.172746 0.157476 0.141584 0.125133 0.108189 0.090818 0.073088 0.055070 0.036835 0.018454 0.000000
0.000000 0.016822 0.033578 0.050202 0.066627 0.082790 0.098625 0.114072 0.129068 0.143555 0.157476 0.170774 0.183399 0.195300 0.206431 0.216746 0.226207 0.234774 0.242415 0.249100 0.254801 0.259496 0.263168 0.265801 0.267385 0.267913 0.267385 0.265801 0.263168 0.259496 0.254801 0.249100 0.242415 0.234774 0.226207 0.216746 0.206431 0.195300 0.183399 0.170774 0.157476 0.143555 0.129068 0.114072 0.098625 0.082790 0.066627 0.050202 0.033578 0.016822 0.000000
0.000000 0.015125 0.030190 0.045136 0.059904 0.074435 0.088673 0.102560 0.116043 0.129068 0.141584 0.153541 0.164892 0.175592 0.185599 0.194873 0.203379 0.211082 0.217952 0.223962 0.229087 0.233309 0.236610 0.238977 0.240402 0.240877 0.240402 0.238977 0.236610 0.233309 0.229087 0.223962 0.217952 0.211082 0.203379 0.194873 0.185599 0.175592 0.164892 0.153541 0.141584 0.129068 0.116043 0.102560 0.088673 0.074435 0.059904 0.045136 0.030190 0.015125 0.000000
0.000000 0.013367 0.026682 0.039892 0.052944 0.065787 0.078370 0.090644 0.102560 0.114072 0.125133 0.135701 0.145733 0.155190 0.164034 0.172231 0.179749 0.186557 0.192628 0.197940 0.202470 0.206201 0.209119 0.211211 0.212470 0.212890 0.212470 0.211211 0.209119 0.206201 0.202470 0.197940 0.192628 0.186557 0.179749 0.172231 0.164034 0.155190 0.145733 0.135701 0.125133 0.114072 0.102560 0.090644 0.078370 0.065787 0.052944 0.039892 0.026682 0.013367 0.000000
0.000000 0.011557 0.023069 0.034490 0.045774 0.056878 0.067758 0.078370 0.088673 0.098625 0.108189 0.117326 0.125999 0.134176 0.141822 0.148910 0.155409 0.161295 0.166545 0.171137 0.175054 0.178280 0.180802 0.182611 0.183699 0.184062 0.183699 0.182611 0.180802 0.178280 0.175054 0.171137 0.166545 0.161295 0.155409 0.148910 0.141822 0.134176 0.125999 0.117326 0.108189 0.098625 0.088673 0.078370 0.067758 0.056878 0.045774 0.034490 0.023069 0.011557 0.000000
0.000000 0.009702 0.019365 0.028952 0.038425 0.047746 0.056878 0.065787 0.074435 0.082790 0.090818 0.098487 0.105768 0.112632 0.119051 0.125000 0.130456 0.135397 0.139803 0.143658 0.146946 0.149654 0.151772 0.153290 0.154204 0.154508 0.154204 0.153290 0.151772 0.149654 0.146946 0.143658 0.139803 0.135397 0.130456 0.125000 0.119051 0.112632 0.105768 0.098487 0.090818 0.082790 0.074435 0.065787 0.056878 0.047746 0.038425 0.028952 0.019365 0.009702 0.000000
0.000000 0.007808 0.015585 0.023300 0.030923 0.038425 0.045774 0.052944 0.059904 0.066627 0.073088 0.079260 0.085120 0.090644 0.095809 0.100597 0.104988 0.108964 0.112511 0.115613 0.118259 0.120438 0.122142 0.123364 0.124100 0.124345 0.124100 0.123364 0.122142 0.120438 0.118259 0.115613 0.112511 0.108964 0.104988 0.100597 0.095809 0.090644 0.085120 0.079260 0.073088 0.066627 0.059904 0.052944 0.045774 0.038425 0.030923 0.023300 0.015585 0.007808 0.000000
0.000000 0.005883 0.011743 0.017556 0.023300 0.028952 0.034490 0.039892 0.045136 0.050202 0.055070 0.059721 0.064136 0.068298 0.072190 0.075797 0.079106 0.082102 0.084774 0.087111 0.089105 0.090747 0.092031 0.092952 0.093506 0.093691 0.093506 0.092952 0.092031 0.090747 0.089105 0.087111 0.084774 0.082102 0.079106 0.075797 0.072190 0.068298 0.064136 0.059721 0.055070 0.050202 0.045136 0.039892 0.034490 0.028952 0.023300 0.017556 0.011743 0.005883 0.000000
0.000000 0.003935 0.007854 0.011743 0.015585 0.019365 0.023069 0.026682 0.030190 0.033578 0.036835 0.039945 0.042898 0.045682 0.048285 0.050698 0.052911 0.054915 0.056702 0.058266 0.059599 0.060698 0.061557 0.062172 0.062543 0.062667 0.062543 0.062172 0.061557 0.060698 0.059599 0.058266 0.056702 0.054915 0.052911 0.050698 0.048285 0.045682 0.042898 0.039945 0.036835 0.033578 0.030190 0.026682 0.023069 0.019365 0.015585 0.011743 0.007854 0.003935 0.000000
0.000000 0.001971 0.003935 0.005883 0.007808 0.009702 0.011557 0.013367 0.015125 0.016822 0.018454 0.020012 0.021492 0.022886 0.024190 0.025399 0.026508 0.027512 0.028407 0.029191 0.029859 0.030409 0.030839 0.031148 0.031333 0.031395 0.031333 0.031148 0.030839 0.030409 0.029859 0.029191 0.028407 0.027512 0.026508 0.025399 0.024190 0.022886 0.021492 0.020012 0.018454 0.016822 0.015125 0.013367 0.011557 0.009702 0.007808 0.005883 0.003935 0.001971 0.000000
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
